tag	pool	phase	epoch	source	metric	value
r1-p17	17	pre	1788573274	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p17	17	pre	1788573274	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p17	17	pre	1788573274	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p17	17	pre	1788573274	spring	hikaricp_connections_idle{pool="HikariPool-1"}	17.0
r1-p17	17	pre	1788573274	spring	hikaricp_connections_max{pool="HikariPool-1"}	17.0
r1-p17	17	pre	1788573274	spring	hikaricp_connections_min{pool="HikariPool-1"}	17.0
r1-p17	17	pre	1788573274	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p17	17	pre	1788573274	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p17	17	pre	1788573274	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r1-p17	17	pre	1788573274	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.014
r1-p17	17	pre	1788573274	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.01
r1-p17	17	pre	1788573274	mysql	Innodb_row_lock_time	0
r1-p17	17	pre	1788573274	mysql	Innodb_row_lock_waits	0
r1-p17	17	pre	1788573274	mysql	Threads_connected	18
r1-p17	17	pre	1788573274	mysql	Threads_running	2
r1-p17_post	17	post	1788573284	spring	hikaricp_connections{pool="HikariPool-1"}	17.0
r1-p17_post	17	post	1788573284	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15009
r1-p17_post	17	post	1788573284	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	0.332052353
r1-p17_post	17	post	1788573284	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.125684593
r1-p17_post	17	post	1788573284	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p17_post	17	post	1788573284	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p17_post	17	post	1788573284	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p17_post	17	post	1788573284	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p17_post	17	post	1788573284	spring	hikaricp_connections_idle{pool="HikariPool-1"}	17.0
r1-p17_post	17	post	1788573284	spring	hikaricp_connections_max{pool="HikariPool-1"}	17.0
r1-p17_post	17	post	1788573284	spring	hikaricp_connections_min{pool="HikariPool-1"}	17.0
r1-p17_post	17	post	1788573284	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p17_post	17	post	1788573284	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p17_post	17	post	1788573284	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15009
r1-p17_post	17	post	1788573284	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	20.682
r1-p17_post	17	post	1788573284	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.112
r1-p17_post	17	post	1788573284	mysql	Innodb_row_lock_time	0
r1-p17_post	17	post	1788573284	mysql	Innodb_row_lock_waits	0
r1-p17_post	17	post	1788573284	mysql	Threads_connected	18
r1-p17_post	17	post	1788573284	mysql	Threads_running	2
r1-p20	20	pre	1788573299	spring	hikaricp_connections{pool="HikariPool-1"}	20.0
r1-p20	20	pre	1788573299	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r1-p20	20	pre	1788573299	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	6.2666E-4
r1-p20	20	pre	1788573299	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	5.66252E-4
r1-p20	20	pre	1788573299	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788573299	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
