dataset	target	arm	query	driving	max_q_access	max_q_all	handler	top_ms	nodes(est/act x loops q)
skew_t34_uni	T34	S2	T4.list.CANCELLED.w30	exercise_sessions(idx_session_status_starttime)	102.7	102.7	20	0.681	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2054/20x1 q102.7
skew_t34_uni	T34	S2	T4.listForceTime.CANCELLED.w30	exercise_sessions(idx_session_starttime_member)	84.0	84.0	85	0.374	Limit 0.252/20x1 q20.0 ; Filter 0.252/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/84x1 q84.0
skew_t34_uni	T34	S2	T4.count.CANCELLED.w30	exercise_sessions(idx_session_status_starttime)	1.0	1.0	2055	1.04	Aggregate 1/1x1 q1.0 ; Filter 2054/2054x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2054/2054x1 q1.0
skew_t34_uni	T34	S2	T4.list.CANCELLED.w0	exercise_sessions(idx_session_status_starttime)	2494.8	2494.8	20	5.76	Limit 20/20x1 q1.0 ; Filter 49896/20x1 q2494.8 ; exercise_sessions:idx_session_status_starttime 49896/20x1 q2494.8
skew_t34_uni	T34	S2	T4.listForceTime.CANCELLED.w0	exercise_sessions(idx_session_starttime_member)	4.2	4.2	85	0.193	Limit 5.03/20x1 q4.0 ; Filter 5.03/20x1 q4.0 ; exercise_sessions:idx_session_starttime_member 20/84x1 q4.2
skew_t34_uni	T34	S2	T4.count.CANCELLED.w0	exercise_sessions(idx_session_status_starttime)	2.0	2.0	25169	20.7	Aggregate 1/1x1 q1.0 ; Filter 49896/25168x1 q2.0 ; exercise_sessions:idx_session_status_starttime 49896/25168x1 q2.0
skew_t34_uni	T34	S2	T4.list.IN_PROGRESS.w1	exercise_sessions(idx_session_status_starttime)	3.5	3.5	20	0.273	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 70/20x1 q3.5
skew_t34_uni	T34	S2	T4.listForceTime.IN_PROGRESS.w1	exercise_sessions(idx_session_starttime_member)	91.0	91.0	92	0.205	Limit 0.249/20x1 q20.0 ; Filter 0.249/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/91x1 q91.0
skew_t34_uni	T34	S2	T4.count.IN_PROGRESS.w1	exercise_sessions(idx_session_status_starttime)	1.0	1.0	71	0.0601	Aggregate 1/1x1 q1.0 ; Filter 70/70x1 q1.0 ; exercise_sessions:idx_session_status_starttime 70/70x1 q1.0
skew_t34_uni	T34	S2	T4.list.IN_PROGRESS.w7	exercise_sessions(idx_session_status_starttime)	25.1	25.1	20	0.487	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 502/20x1 q25.1
skew_t34_uni	T34	S2	T4.listForceTime.IN_PROGRESS.w7	exercise_sessions(idx_session_starttime_member)	91.0	91.0	92	9.97	Limit 0.249/20x1 q20.0 ; Filter 0.249/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/91x1 q91.0
skew_t34_uni	T34	S2	T4.count.IN_PROGRESS.w7	exercise_sessions(idx_session_status_starttime)	1.0	1.0	503	0.226	Aggregate 1/1x1 q1.0 ; Filter 502/502x1 q1.0 ; exercise_sessions:idx_session_status_starttime 502/502x1 q1.0
skew_t34_uni	T34	S2	T4.list.IN_PROGRESS.w30	exercise_sessions(idx_session_status_starttime)	103.5	103.5	20	0.694	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2071/20x1 q103.5
skew_t34_uni	T34	S2	T4.listForceTime.IN_PROGRESS.w30	exercise_sessions(idx_session_starttime_member)	91.0	91.0	92	0.541	Limit 0.249/20x1 q20.0 ; Filter 0.249/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/91x1 q91.0
skew_t34_uni	T34	S2	T4.count.IN_PROGRESS.w30	exercise_sessions(idx_session_status_starttime)	1.0	1.0	2072	0.877	Aggregate 1/1x1 q1.0 ; Filter 2071/2071x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2071/2071x1 q1.0
skew_t34_uni	T34	S2	T4.list.IN_PROGRESS.w0	exercise_sessions(idx_session_status_starttime)	2494.8	2494.8	20	12.0	Limit 20/20x1 q1.0 ; Filter 49896/20x1 q2494.8 ; exercise_sessions:idx_session_status_starttime 49896/20x1 q2494.8
skew_t34_uni	T34	S2	T4.listForceTime.IN_PROGRESS.w0	exercise_sessions(idx_session_starttime_member)	4.5	4.5	92	0.387	Limit 4.99/20x1 q4.0 ; Filter 4.99/20x1 q4.0 ; exercise_sessions:idx_session_starttime_member 20/91x1 q4.5
skew_t34_uni	T34	S2	T4.count.IN_PROGRESS.w0	exercise_sessions(idx_session_status_starttime)	2.0	2.0	24955	25.6	Aggregate 1/1x1 q1.0 ; Filter 49896/24954x1 q2.0 ; exercise_sessions:idx_session_status_starttime 49896/24954x1 q2.0
skew_t34_uni	T34	S2	T4.list.COMPLETED.w1	exercise_sessions(idx_session_status_starttime)	3.4	3.4	20	0.17	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 67/20x1 q3.4
skew_t34_uni	T34	S2	T4.listForceTime.COMPLETED.w1	exercise_sessions(idx_session_starttime_member)	83.0	83.0	84	0.207	Limit 0.252/20x1 q20.0 ; Filter 0.252/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/83x1 q83.0
skew_t34_uni	T34	S2	T4.count.COMPLETED.w1	exercise_sessions(idx_session_status_starttime)	1.0	1.0	68	0.0968	Aggregate 1/1x1 q1.0 ; Filter 67/67x1 q1.0 ; exercise_sessions:idx_session_status_starttime 67/67x1 q1.0
skew_t34_uni	T34	S2	T4.list.COMPLETED.w7	exercise_sessions(idx_session_status_starttime)	26.0	26.0	20	0.561	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 520/20x1 q26.0
skew_t34_uni	T34	S2	T4.listForceTime.COMPLETED.w7	exercise_sessions(idx_session_starttime_member)	83.0	83.0	84	0.454	Limit 0.252/20x1 q20.0 ; Filter 0.252/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/83x1 q83.0
skew_t34_uni	T34	S2	T4.count.COMPLETED.w7	exercise_sessions(idx_session_status_starttime)	1.0	1.0	521	0.645	Aggregate 1/1x1 q1.0 ; Filter 520/520x1 q1.0 ; exercise_sessions:idx_session_status_starttime 520/520x1 q1.0
skew_t34_uni	T34	S2	T4.list.COMPLETED.w30	exercise_sessions(idx_session_status_starttime)	101.4	101.4	20	2.15	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2028/20x1 q101.4
skew_t34_uni	T34	S2	T4.listForceTime.COMPLETED.w30	exercise_sessions(idx_session_starttime_member)	83.0	83.0	84	0.4	Limit 0.252/20x1 q20.0 ; Filter 0.252/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/83x1 q83.0
skew_t34_uni	T34	S2	T4.count.COMPLETED.w30	exercise_sessions(idx_session_status_starttime)	1.0	1.0	2029	2.06	Aggregate 1/1x1 q1.0 ; Filter 2028/2028x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2028/2028x1 q1.0
skew_t34_uni	T34	S2	T4.list.COMPLETED.w0	exercise_sessions(idx_session_status_starttime)	2494.8	2494.8	20	16.7	Limit 20/20x1 q1.0 ; Filter 49896/20x1 q2494.8 ; exercise_sessions:idx_session_status_starttime 49896/20x1 q2494.8
skew_t34_uni	T34	S2	T4.listForceTime.COMPLETED.w0	exercise_sessions(idx_session_starttime_member)	4.2	4.2	84	0.344	Limit 5.03/20x1 q4.0 ; Filter 5.03/20x1 q4.0 ; exercise_sessions:idx_session_starttime_member 20/83x1 q4.2
skew_t34_uni	T34	S2	T4.count.COMPLETED.w0	exercise_sessions(idx_session_status_starttime)	2.0	2.0	25146	57.2	Aggregate 1/1x1 q1.0 ; Filter 49896/25145x1 q2.0 ; exercise_sessions:idx_session_status_starttime 49896/25145x1 q2.0
skew_t34_uni	T34	S3	T3.a.day	exercise_sessions(idx_session_starttime_member)	1.0	1.0	276	0.209	Aggregate 1/1x1 q1.0 ; Filter 275/275x1 q1.0 ; exercise_sessions:idx_session_starttime_member 275/275x1 q1.0
skew_t34_uni	T34	S3	T3.b.status	exercise_sessions(idx_session_status_starttime)	1.0	1.0	99997	101.0	Group aggregate 4/4x1 q1.0 ; exercise_sessions:idx_session_status_starttime 99995/99995x1 q1.0
skew_t34_uni	T34	S3	T4.list.FAILED.w1	exercise_sessions(idx_session_status_starttime)	3.5	3.5	20	0.158	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 70/20x1 q3.5
skew_t34_uni	T34	S3	T4.listForceTime.FAILED.w1	exercise_sessions(idx_session_starttime_member)	58.0	58.0	59	0.295	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/58x1 q58.0
skew_t34_uni	T34	S3	T4.count.FAILED.w1	exercise_sessions(idx_session_status_starttime)	1.0	1.0	71	0.0908	Aggregate 1/1x1 q1.0 ; Filter 70/70x1 q1.0 ; exercise_sessions:idx_session_status_starttime 70/70x1 q1.0
skew_t34_uni	T34	S3	T4.list.FAILED.w7	exercise_sessions(idx_session_status_starttime)	24.6	24.6	20	0.284	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 493/20x1 q24.6
skew_t34_uni	T34	S3	T4.listForceTime.FAILED.w7	exercise_sessions(idx_session_starttime_member)	58.0	58.0	59	0.317	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/58x1 q58.0
skew_t34_uni	T34	S3	T4.count.FAILED.w7	exercise_sessions(idx_session_status_starttime)	1.0	1.0	494	0.241	Aggregate 1/1x1 q1.0 ; Filter 493/493x1 q1.0 ; exercise_sessions:idx_session_status_starttime 493/493x1 q1.0
skew_t34_uni	T34	S3	T4.list.FAILED.w30	exercise_sessions(idx_session_status_starttime)	103.3	103.3	20	0.381	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2066/20x1 q103.3
skew_t34_uni	T34	S3	T4.listForceTime.FAILED.w30	exercise_sessions(idx_session_starttime_member)	58.0	58.0	59	0.313	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/58x1 q58.0
skew_t34_uni	T34	S3	T4.count.FAILED.w30	exercise_sessions(idx_session_status_starttime)	1.0	1.0	2067	1.2	Aggregate 1/1x1 q1.0 ; Filter 2066/2066x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2066/2066x1 q1.0
skew_t34_uni	T34	S3	T4.list.FAILED.w0	exercise_sessions(idx_session_status_starttime)	2469.9	2469.9	20	7.44	Limit 20/20x1 q1.0 ; Filter 49398/20x1 q2469.9 ; exercise_sessions:idx_session_status_starttime 49398/20x1 q2469.9
skew_t34_uni	T34	S3	T4.listForceTime.FAILED.w0	exercise_sessions(idx_session_starttime_member)	2.9	4.0	59	0.259	Limit 5/20x1 q4.0 ; Filter 5/20x1 q4.0 ; exercise_sessions:idx_session_starttime_member 20/58x1 q2.9
skew_t34_uni	T34	S3	T4.count.FAILED.w0	exercise_sessions(idx_session_status_starttime)	2.0	2.0	24729	18.9	Aggregate 1/1x1 q1.0 ; Filter 49398/24728x1 q2.0 ; exercise_sessions:idx_session_status_starttime 49398/24728x1 q2.0
skew_t34_uni	T34	S3	T4.list.CANCELLED.w1	exercise_sessions(idx_session_status_starttime)	3.4	3.4	20	0.173	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 68/20x1 q3.4
